Date,MaxT,MinT,Humidity,Wind,Rain,Unnamed:0
8/26/2021,32.8,19.8,82,13,8.5,0
8/27/2021,33.2,20,80,13.2,26.3,0
8/28/2021,33.6,20.2,78,13.5,45.8,0
8/29/2021,33.2,20,80,13.2,68.5,0
8/30/2021,32.8,19.8,82,13,92.7,0
8/31/2021,32.4,19.5,84,12.8,115.2,0
9/1/2021,32.6,19.8,82,12.5,98.2,0
9/2/2021,32.8,20,80,12.2,75.3,0
9/3/2021,33,20.2,78,12,58.7,0
9/4/2021,33.2,20.4,76,11.8,42.1,0
9/5/2021,33.4,20.6,74,11.5,28.6,0
9/6/2021,33.6,20.8,72,11.2,17.2,0
9/7/2021,33.8,21,70,11,8.5,0
9/8/2021,34,21.2,68,10.8,3.2,0
9/9/2021,34.2,21.4,66,10.5,0,0
9/10/2021,34.4,21.6,64,10.2,0,0
9/11/2021,34.2,21.4,66,10.5,6.8,0
9/12/2021,34,21.2,68,10.8,19.5,0
9/13/2021,33.8,21,70,11,35.8,0
9/14/2021,33.6,20.8,72,11.2,54.2,0
9/15/2021,33.4,20.6,74,11.5,72.6,0
9/16/2021,33.2,20.4,76,11.8,86.9,0
9/17/2021,33,20.2,78,12,98.5,0
9/18/2021,32.8,20,80,12.2,75.2,0
9/19/2021,32.6,19.8,82,12.5,52.7,0
9/20/2021,32.8,20,80,12.2,35.3,0
9/21/2021,33,20.2,78,12,21.8,0
9/22/2021,33.2,20.4,76,11.8,12.5,0
9/23/2021,33.4,20.6,74,11.5,6.3,0
9/24/2021,33.6,20.8,72,11.2,2.1,0
9/25/2021,33.8,21,70,11,0,0
9/26/2021,34,21.2,68,10.8,0,0
9/27/2021,34.2,21.4,66,10.5,3.5,0
9/28/2021,34,21.2,68,10.8,10.2,0
9/29/2021,33.8,21,70,11,18.7,0
9/30/2021,33.6,20.8,72,11.2,29.3,0
10/1/2021,33.4,20.6,70,11,15.2,0
10/2/2021,33.2,20.4,68,10.8,7.8,0
10/3/2021,33,20.2,66,10.5,2.5,0
10/4/2021,32.8,20,64,10.2,0,0
10/5/2021,32.6,19.8,62,10,0,0
10/6/2021,32.4,19.6,60,9.8,0,0
10/7/2021,32.2,19.4,58,9.5,0,0
10/8/2021,32,19.2,56,9.2,0,0
10/9/2021,31.8,19,54,9,0,0
10/10/2021,31.6,18.8,52,8.8,0,0
10/11/2021,31.4,18.6,50,8.5,0,0
10/12/2021,31.2,18.4,52,8.2,0,0
10/13/2021,31,18.2,54,8,0,0
10/14/2021,30.8,18,56,7.8,0,0
10/15/2021,30.6,17.8,58,7.5,0,0
10/16/2021,30.4,17.6,60,7.2,0,0
10/17/2021,30.2,17.4,62,7,0,0
10/18/2021,30,17.2,64,6.8,0,0
10/19/2021,29.8,17,66,6.5,0,0
10/20/2021,29.6,16.8,64,6.8,0,0
10/21/2021,29.8,17,62,7,0,0
10/22/2021,30,17.2,60,7.2,0,0
10/23/2021,30.2,17.4,58,7.5,0,0
10/24/2021,30.4,17.6,56,7.8,0,0
10/25/2021,30.6,17.8,54,8,0,0
10/26/2021,30.8,18,52,8.2,0,0
10/27/2021,30.6,17.8,50,8,0,0
10/28/2021,30.4,17.6,48,7.8,0,0
10/29/2021,30.2,17.4,46,7.5,0,0
10/30/2021,30,17.2,44,7.2,0,0
10/31/2021,29.8,17,42,7,0,0
11/1/2021,29.6,16.8,40,6.8,0,0
11/2/2021,29.4,16.6,39,6.5,0,0
11/3/2021,29.2,16.4,38,6.2,0,0
11/4/2021,29,16.2,37,6,0,0
11/5/2021,28.8,16,36,5.8,0,0
11/6/2021,28.6,15.8,35,5.5,0,0
11/7/2021,28.4,15.6,34,5.2,0,0
11/8/2021,28.2,15.4,33,5,0,0
11/9/2021,28,15.2,32,4.8,0,0
11/10/2021,27.8,15,31,4.5,0,0
11/11/2021,27.6,14.8,30,4.2,0,0
11/12/2021,27.4,14.6,29,4,0,0
11/13/2021,27.2,14.4,28,3.8,0,0
11/14/2021,27,14.2,27,3.5,0,0
11/15/2021,26.8,14,26,3.2,0,0
11/16/2021,26.6,13.8,25,3,0,0
11/17/2021,26.4,13.6,24,2.8,0,0
11/18/2021,26.2,13.4,23,2.5,0,0
11/19/2021,26,13.2,22,2.2,0,0
11/20/2021,25.8,13,21,2,0,0
11/21/2021,25.6,12.8,20,1.8,0,0
11/22/2021,25.4,12.6,19,1.5,0,0
11/23/2021,25.2,12.4,18,1.2,0,0
11/24/2021,25,12.2,19,1.4,0,0
11/25/2021,24.8,12,20,1.6,0,0
11/26/2021,24.6,11.8,21,1.8,0,0
11/27/2021,24.4,11.6,22,2,0,0
11/28/2021,24.2,11.4,23,2.2,0,0
11/29/2021,24,11.2,24,2.4,0,0
11/30/2021,23.8,11,25,2.6,0,0
12/1/2021,23.6,10.8,24,2.8,0,0
12/2/2021,23.4,10.6,23,3,0,0
12/3/2021,23.2,10.4,22,3.2,0,0
12/4/2021,23,10.2,21,3.4,0,0
12/5/2021,22.8,10,20,3.6,0,0
12/6/2021,22.6,9.8,19,3.8,0,0
12/7/2021,22.4,9.6,18,4,0,0
12/8/2021,22.2,9.4,17,4.2,0,0
12/9/2021,22,9.2,16,4.4,0,0
12/10/2021,21.8,9,15,4.6,0,0
12/11/2021,21.6,8.8,14,4.8,0,0
12/12/2021,21.4,8.6,13,5,0,0
12/13/2021,21.2,8.4,12,5.2,0,0
12/14/2021,21,8.2,11,5.4,0,0
12/15/2021,20.8,8,10,5.6,0,0
12/16/2021,20.6,7.8,9,5.8,0,0
12/17/2021,20.4,7.6,8,6,0,0
12/18/2021,20.2,7.4,9,6.2,0,0
12/19/2021,20,7.2,10,6.4,0,0
12/20/2021,19.8,7,11,6.6,0,0
12/21/2021,19.6,6.8,12,6.8,0,0
12/22/2021,19.4,6.6,13,7,0,0
12/23/2021,19.2,6.4,14,7.2,0,0
12/24/2021,19,6.2,15,7.4,0,0
12/25/2021,18.8,6,14,7.6,0,0
12/26/2021,18.6,5.8,13,7.8,0,0
12/27/2021,18.4,5.6,12,8,0,0
12/28/2021,18.2,5.4,11,8.2,0,0
12/29/2021,18,5.2,10,8.4,0,0
12/30/2021,17.8,5,9,8.6,0,0
12/31/2021,17.6,4.8,8,8.8,0,0
1/1/2022,21.2,9.4,78,6.3,0,0
1/2/2022,20.8,8.6,76,5.8,0,0
1/3/2022,21.6,9.1,74,7.2,0,0
1/4/2022,22.3,10.2,73,4.9,0,0
1/5/2022,21.9,9.8,77,6.1,0,0
1/6/2022,20.4,8.7,82,5.4,0,0
1/7/2022,19.8,7.9,80,7.6,0,0
1/8/2022,20.5,8.5,75,8.2,0,0
1/9/2022,21.4,9.3,72,6.7,0,0
1/10/2022,22.1,10.1,71,5.2,0,0
1/11/2022,21.3,9.7,76,4.8,0,0
1/12/2022,20.7,8.8,79,7.3,0,0
1/13/2022,19.5,7.6,83,6.5,0,0
1/14/2022,18.9,7.2,85,4.2,0,0
1/15/2022,19.4,8.1,81,5.6,0,0
1/16/2022,20.2,8.9,78,6.9,0,0
1/17/2022,21.5,9.5,74,7.8,0,0
1/18/2022,22.4,10.3,70,8.1,0,0
1/19/2022,21.8,9.9,73,6.2,0,0
1/20/2022,20.9,9,77,5.5,0,0
1/21/2022,20.1,8.3,80,4.7,0,0
1/22/2022,19.7,7.8,82,6,0,0
1/23/2022,18.6,6.9,86,7.1,0,0
1/24/2022,19.2,7.4,83,5.9,0,0
1/25/2022,20.6,8.2,79,4.5,0,0
1/26/2022,21.7,9.6,75,5.7,0,0
1/27/2022,22.2,10.4,72,7.4,0,0
1/28/2022,21,9.2,76,6.8,0,0
1/29/2022,20.3,8.4,81,5.1,0,0
1/30/2022,19.6,7.5,84,4.3,0,0
1/31/2022,19.9,8,80,6.4,0,0
2/1/2022,22.6,10.8,73,7.5,0,0
2/2/2022,23.1,11.2,70,6.6,0,0
2/3/2022,22.8,10.9,72,5.3,0,0
2/4/2022,23.5,11.7,68,8,0,0
2/5/2022,24.2,12.3,65,7.7,0,0
2/6/2022,23.9,12,67,6.3,0,0
2/7/2022,22.7,11,71,5.8,0,0
2/8/2022,21.9,10.3,76,4.9,0,0
2/9/2022,22.5,10.7,73,7.2,0,0
2/10/2022,23.6,11.8,69,8.4,0,0
2/11/2022,24.5,12.7,64,7.9,0,0
2/12/2022,24.8,13,62,6.7,0,0
2/13/2022,25.2,13.5,60,5.5,0,0
2/14/2022,24.7,12.9,63,4.6,0,0
2/15/2022,23.8,11.9,68,6.9,0,0
2/16/2022,22.9,11.1,72,7.6,0,0
2/17/2022,23.4,11.6,70,5,0,0
2/18/2022,24,12.1,67,4.2,0,0
2/19/2022,24.9,13.1,63,6.8,0,0
2/20/2022,25.5,13.8,59,8.3,0,0
2/21/2022,25,13.2,62,7,0,0
2/22/2022,24.1,12.4,66,5.7,0,0
2/23/2022,23.3,11.4,71,4.8,0,0
2/24/2022,22.2,10.5,75,6.1,0,0
2/25/2022,23,11.3,72,7.3,0,0
2/26/2022,24.3,12.5,67,8.9,0,0
2/27/2022,25.3,13.6,61,6.5,0,0
2/28/2022,24.6,12.8,65,5.2,0,0
3/1/2022,26.8,14.2,58,7.8,0,0
3/2/2022,27.4,14.9,55,8.5,0,0
3/3/2022,28.1,15.6,52,9.2,0,0
3/4/2022,27.9,15.3,54,7.4,0,0
3/5/2022,27.2,14.7,56,6.3,0,0
3/6/2022,26.5,14,59,5.9,0,0
3/7/2022,27,14.5,57,8,0,0
3/8/2022,28.3,15.8,51,9.7,0,0
3/9/2022,28.8,16.2,49,8.7,0,0
3/10/2022,29.5,16.9,47,7.1,0,0
3/11/2022,30.2,17.5,45,6.2,0,0
3/12/2022,29.8,17.1,48,5.4,0,0
3/13/2022,28.9,16.4,50,7.6,0,0
3/14/2022,28.5,16,53,8.3,0,0
3/15/2022,29.1,16.7,51,9,0,0
3/16/2022,29.9,17.3,48,7.9,0,0
3/17/2022,30.5,17.9,46,6.5,0,0
3/18/2022,31,18.3,43,5.6,0,0
3/19/2022,31.7,18.9,41,8.2,0,0
3/20/2022,32.2,19.3,40,9.5,0,0
3/21/2022,31.5,18.6,44,7.3,0,0
3/22/2022,30.8,18,47,6.4,0,0
3/23/2022,30.1,17.4,49,8.6,0,0
3/24/2022,29.3,16.5,52,7.5,0,0
3/25/2022,29.7,16.8,50,5.8,0,0
3/26/2022,30.6,17.7,46,6.9,0,0
3/27/2022,31.3,18.4,43,8.8,0,0
3/28/2022,32,19,40,9.8,0,0
3/29/2022,32.5,19.5,38,7,0,0
3/30/2022,33.1,20,37,5.5,0,0
3/31/2022,32.8,19.7,39,6.7,0,0
4/1/2022,33.5,20.4,36,8,0,0
4/2/2022,34.2,21,34,9.3,0,0
4/3/2022,34.7,21.5,32,8.5,0,0
4/4/2022,35,21.8,31,7.2,0,0
4/5/2022,35.6,22.3,29,6.3,0,0
4/6/2022,34.9,21.7,33,5.7,0,0
4/7/2022,34.4,21.2,35,7.6,0,0
4/8/2022,33.9,20.8,37,8.9,0,0
4/9/2022,34.5,21.3,34,9.6,0,0
4/10/2022,35.3,22,32,8.1,0,0
4/11/2022,36,22.7,30,6.8,0,0
4/12/2022,36.5,23.1,28,5.4,0,0
4/13/2022,36.9,23.5,27,7.3,0,0
4/14/2022,36.3,22.9,29,8.6,0,0
4/15/2022,35.8,22.4,31,9.2,0,0
4/16/2022,35.2,21.9,33,7.8,0,0
4/17/2022,34.8,21.6,35,6.5,0,0
4/18/2022,35.5,22.2,32,5.9,0,0
4/19/2022,36.2,22.8,30,8.2,0,0
4/20/2022,36.7,23.3,28,9.4,0,0
4/21/2022,37.1,23.7,26,7.7,0,0
4/22/2022,36.8,23.4,27,6.2,0,0
4/23/2022,36.1,22.6,31,8.3,0,0
4/24/2022,35.6,22.1,33,9.1,1.2,0
4/25/2022,34.7,21.4,36,7.4,2.5,0
4/26/2022,35.2,21.8,34,6.6,0,0
4/27/2022,35.9,22.5,31,5.8,0,0
4/28/2022,36.4,23,29,7.9,0,0
4/29/2022,36.8,23.4,27,8.8,0,0
4/30/2022,37,23.6,26,6.7,0,0
5/1/2022,37.3,23.8,28,7.5,0,0
5/2/2022,37.8,24.2,27,8.3,0,0
5/3/2022,38.4,24.6,25,9.1,0,0
5/4/2022,38.9,25.1,24,8.6,0,0
5/5/2022,39.2,25.4,23,7.8,0,0
5/6/2022,39.5,25.7,22,6.9,0,0
5/7/2022,39.8,25.9,21,7.3,0,0
5/8/2022,40.1,26.2,20,8.2,0,0
5/9/2022,39.6,25.8,22,9.4,0,0
5/10/2022,39,25.3,24,8.7,0,0
5/11/2022,38.5,24.9,26,7.2,0,0
5/12/2022,38.8,25.1,25,6.5,0,0
5/13/2022,39.3,25.5,23,8.1,0,0
5/14/2022,39.9,26,21,9.5,0,0
5/15/2022,40.4,26.5,19,8.9,2.4,0
5/16/2022,40.8,26.9,18,7.6,5.2,0
5/17/2022,41.2,27.3,17,6.3,8.5,0
5/18/2022,41.5,27.6,16,7,12.6,0
5/19/2022,41.7,27.8,15,8.4,15.8,0
5/20/2022,41.3,27.4,16,9.2,10.2,0
5/21/2022,40.9,27,18,8.5,6.4,0
5/22/2022,40.6,26.7,19,7.7,2.8,0
5/23/2022,40.3,26.4,20,6.8,0,0
5/24/2022,39.7,25.9,22,7.4,0,0
5/25/2022,39.1,25.4,24,8.6,0,0
5/26/2022,38.6,25,26,9.3,0,0
5/27/2022,37.9,24.5,29,8.8,0,0
5/28/2022,37.4,24.1,31,7.9,0,0
5/29/2022,38.1,24.7,28,7.1,4.2,0
5/30/2022,38.7,25.2,26,6.7,8.6,0
5/31/2022,39.4,25.6,24,7.8,12.4,0
6/1/2022,39.8,25.9,25,8.9,18.2,0
6/2/2022,40.3,26.4,23,9.7,22.5,0
6/3/2022,40.7,26.8,21,8.5,28.4,0
6/4/2022,41,27.1,20,7.3,35.6,0
6/5/2022,40.5,26.6,22,6.6,42.8,0
6/6/2022,39.9,26,24,7.5,48.5,0
6/7/2022,39.3,25.5,27,8.7,56.2,0
6/8/2022,38.6,24.9,30,9.6,60.4,0
6/9/2022,37.9,24.3,34,8.8,65.8,0
6/10/2022,36.8,23.5,39,7.9,70.2,0
6/11/2022,35.9,22.8,45,9.1,76.5,0
6/12/2022,34.7,22,52,10.4,82.4,0
6/13/2022,33.8,21.3,58,9.7,68.5,0
6/14/2022,34.5,21.9,53,8.6,55.2,0
6/15/2022,35.6,22.7,47,7.4,42.6,0
6/16/2022,36.4,23.3,42,6.9,35.8,0
6/17/2022,37.2,23.9,38,8.1,28.4,0
6/18/2022,38.1,24.6,34,9.2,20.6,0
6/19/2022,37.5,24.1,37,8.7,15.2,0
6/20/2022,36.8,23.5,41,7.8,8.5,0
6/21/2022,35.6,22.7,46,9.5,4.2,0
6/22/2022,34.4,21.8,53,10.6,0,0
6/23/2022,33.5,21,59,9.8,0,0
6/24/2022,32.9,20.5,63,8.9,3.8,0
6/25/2022,33.7,21.2,58,7.6,8.6,0
6/26/2022,34.8,22,52,6.8,14.2,0
6/27/2022,35.7,22.8,46,7.9,20.5,0
6/28/2022,36.9,23.7,41,8.7,26.8,0
6/29/2022,36.2,23.2,44,9.4,32.5,0
6/30/2022,35.3,22.5,49,10.2,38.2,0
7/1/2022,34.2,21.7,54,9.8,45.6,0
7/2/2022,33.4,21,60,8.9,52.8,0
7/3/2022,32.7,20.4,65,10.3,58.2,0
7/4/2022,31.9,19.8,69,11.6,65.4,0
7/5/2022,32.5,20.3,64,9.7,72.6,0
7/6/2022,33.3,21,59,8.5,80.2,0
7/7/2022,34,21.6,55,7.7,88.5,0
7/8/2022,33.2,20.9,61,8.8,92.4,0
7/9/2022,32.5,20.2,66,9.9,85.6,0
7/10/2022,31.8,19.6,71,10.8,76.2,0
7/11/2022,31.2,19.1,75,11.5,68.5,0
7/12/2022,30.6,18.6,78,12.3,60.2,0
7/13/2022,30.9,18.9,76,10.5,52.5,0
7/14/2022,31.5,19.4,72,9.4,45.8,0
7/15/2022,32.1,20,68,8.2,38.2,0
7/16/2022,32.8,20.5,64,7.6,44.5,0
7/17/2022,33.5,21.1,60,8.7,52.6,0
7/18/2022,32.9,20.6,65,9.5,60.4,0
7/19/2022,32.2,19.9,69,10.7,68.5,0
7/20/2022,31.4,19.3,74,11.8,74.2,0
7/21/2022,30.8,18.7,77,10.6,82.6,0
7/22/2022,31.3,19.2,73,9.3,90.5,0
7/23/2022,31.9,19.7,69,8.5,98.2,0
7/24/2022,32.6,20.3,65,7.4,104.5,0
7/25/2022,33.2,20.8,61,8.3,96.8,0
7/26/2022,32.7,20.4,64,9.6,88.2,0
7/27/2022,32,19.8,68,10.8,80.5,0
7/28/2022,31.3,19.2,73,11.7,72.6,0
7/29/2022,30.7,18.6,77,12.5,64.5,0
7/30/2022,30.1,18.1,80,11.9,56.8,0
7/31/2022,30.4,18.4,78,10.2,48.2,0
8/1/2022,30.9,18.8,75,9.5,42.5,0
8/2/2022,31.5,19.3,71,8.6,36.8,0
8/3/2022,32,19.8,67,7.8,30.4,0
8/4/2022,32.6,20.3,63,8.5,24.6,0
8/5/2022,33.1,20.7,60,9.3,32.5,0
8/6/2022,32.5,20.2,64,10.2,40.2,0
8/7/2022,31.8,19.6,68,11.4,48.5,0
8/8/2022,31.2,19,73,12.6,56.4,0
8/9/2022,30.6,18.5,77,11.8,64.8,0
8/10/2022,30,17.9,81,10.7,72.5,0
8/11/2022,30.3,18.2,79,9.8,80.6,0
8/12/2022,30.7,18.6,76,8.9,88.4,0
8/13/2022,31.3,19.1,72,8.1,96.2,0
8/14/2022,31.9,19.6,68,7.5,102.5,0
8/15/2022,32.4,20.1,64,8.4,108.6,0
8/16/2022,31.8,19.5,68,9.6,112.4,0
8/17/2022,31.1,18.9,72,10.9,104.8,0
8/18/2022,30.5,18.3,76,12.1,96.5,0
8/19/2022,29.9,17.7,80,11.6,88.2,0
8/20/2022,30.2,18,78,10.4,80.4,0
8/21/2022,30.6,18.4,75,9.1,72.6,0
8/22/2022,31.1,18.9,71,8.2,64.5,0
8/23/2022,31.7,19.4,67,7.3,56.8,0
8/24/2022,32.2,19.9,63,8.5,48.2,0
8/25/2022,31.6,19.3,67,9.7,40.5,0
8/26/2022,31,18.7,71,10.8,32.8,0
8/27/2022,30.4,18.1,75,11.7,24.5,0
8/28/2022,29.8,17.5,79,10.9,18.6,0
8/29/2022,30.1,17.8,77,9.8,25.4,0
8/30/2022,30.5,18.2,74,8.7,32.6,0
8/31/2022,30.9,18.6,70,7.9,38.5,0
9/1/2022,31.2,18.9,68,8.3,32.4,0
9/2/2022,31.7,19.3,65,7.6,26.5,0
9/3/2022,32.1,19.7,62,6.9,20.8,0
9/4/2022,31.5,19.2,66,8.1,15.6,0
9/5/2022,30.9,18.6,70,9.4,10.2,0
9/6/2022,30.3,18,74,10.6,5.6,0
9/7/2022,29.8,17.5,78,11.3,2.4,0
9/8/2022,29.3,17,82,12.1,0,0
9/9/2022,29.6,17.3,79,10.8,0,0
9/10/2022,30.1,17.8,75,9.5,0,0
9/11/2022,30.5,18.2,72,8.4,2.8,0
9/12/2022,31,18.7,68,7.3,6.5,0
9/13/2022,31.4,19.1,65,6.7,12.4,0
9/14/2022,30.8,18.5,69,7.9,18.6,0
9/15/2022,30.2,17.9,73,9.2,24.5,0
9/16/2022,29.7,17.4,77,10.4,30.2,0
9/17/2022,29.1,16.8,81,11.5,36.8,0
9/18/2022,29.5,17.2,78,10.2,42.5,0
9/19/2022,30,17.7,74,9,38.2,0
9/20/2022,30.4,18.1,71,7.8,32.6,0
9/21/2022,30.9,18.6,67,6.5,26.8,0
9/22/2022,31.3,19,64,7.4,20.5,0
9/23/2022,30.7,18.4,68,8.6,15.2,0
9/24/2022,30.1,17.8,72,9.8,10.5,0
9/25/2022,29.6,17.3,76,10.7,5.8,0
9/26/2022,29,16.7,80,11.9,2.4,0
9/27/2022,29.4,17.1,77,10.5,0,0
9/28/2022,29.8,17.5,74,9.3,0,0
9/29/2022,30.2,17.9,71,8.2,0,0
9/30/2022,30.6,18.3,68,7.1,4.6,0
10/1/2022,30.9,18.5,65,6.8,2.8,0
10/2/2022,31.2,18.7,62,6.3,0,0
10/3/2022,31.5,19,60,5.9,0,0
10/4/2022,31,18.6,63,6.7,0,0
10/5/2022,30.6,18.2,66,7.4,0,0
10/6/2022,30.1,17.8,69,8.5,0,0
10/7/2022,29.7,17.4,72,9.3,0,0
10/8/2022,29.2,16.9,75,10.6,0,0
10/9/2022,29.5,17.2,73,9.5,0,0
10/10/2022,29.9,17.6,70,8.4,0,0
10/11/2022,30.3,18,67,7.3,0,0
10/12/2022,30.7,18.4,64,6.5,0,0
10/13/2022,31,18.7,61,5.8,0,0
10/14/2022,30.5,18.2,65,6.6,0,0
10/15/2022,30,17.7,68,7.5,2.4,0
10/16/2022,29.5,17.2,71,8.7,5.6,0
10/17/2022,29,16.7,74,9.8,8.2,0
10/18/2022,29.3,17,72,8.9,12.5,0
10/19/2022,29.7,17.4,69,7.7,18.6,0
10/20/2022,30.1,17.8,66,6.8,14.2,0
10/21/2022,30.4,18.1,63,6.1,10.5,0
10/22/2022,30.7,18.4,60,5.5,6.8,0
10/23/2022,30.2,17.9,64,6.3,2.4,0
10/24/2022,29.8,17.5,67,7.2,0,0
10/25/2022,29.3,17,70,8.3,0,0
10/26/2022,28.9,16.6,73,9.1,0,0
10/27/2022,29.2,16.9,71,8.2,0,0
10/28/2022,29.6,17.3,68,7.3,0,0
10/29/2022,30,17.7,65,6.4,0,0
10/30/2022,30.3,18,62,5.7,0,0
10/31/2022,29.8,17.5,66,6.5,0,0
11/1/2022,29.3,16.7,64,5.9,0,0
11/2/2022,28.8,16.2,62,5.4,0,0
11/3/2022,28.4,15.8,60,4.9,0,0
11/4/2022,28.9,16.3,58,4.5,0,0
11/5/2022,29.2,16.6,56,4.1,0,0
11/6/2022,28.7,16.1,59,4.7,0,0
11/7/2022,28.2,15.6,62,5.3,0,0
11/8/2022,27.6,15,65,5.8,0,0
11/9/2022,27.9,15.3,63,5.2,0,0
11/10/2022,28.3,15.7,60,4.8,0,0
11/11/2022,28.6,16,58,4.4,0,0
11/12/2022,28.9,16.3,56,4,0,0
11/13/2022,28.4,15.8,59,4.5,0,0
11/14/2022,27.9,15.3,62,5,0,0
11/15/2022,27.4,14.8,65,5.5,0,0
11/16/2022,27.7,15.1,63,5.1,0,0
11/17/2022,28.1,15.5,60,4.7,0,0
11/18/2022,28.4,15.8,58,4.3,0,0
11/19/2022,28.7,16.1,56,3.9,0,0
11/20/2022,28.2,15.6,59,4.4,0,0
11/21/2022,27.7,15.1,62,4.9,0,0
11/22/2022,27.2,14.6,65,5.3,0,0
11/23/2022,27.5,14.9,63,4.8,0,0
11/24/2022,27.9,15.3,60,4.4,0,0
11/25/2022,28.2,15.6,58,4,0,0
11/26/2022,27.7,15.1,61,4.5,0,0
11/27/2022,27.2,14.6,64,5,0,0
11/28/2022,26.8,14.2,67,5.4,0,0
11/29/2022,27.1,14.5,65,4.9,0,0
11/30/2022,27.5,14.9,62,4.5,0,0
12/1/2022,26.8,14,64,4.7,0,0
12/2/2022,26.3,13.5,62,4.3,0,0
12/3/2022,25.9,13.1,60,4,0,0
12/4/2022,25.5,12.7,58,3.8,0,0
12/5/2022,26,13.2,56,3.5,0,0
12/6/2022,26.4,13.6,54,3.2,0,0
12/7/2022,25.9,13.1,57,3.6,0,0
12/8/2022,25.4,12.6,60,4.1,0,0
12/9/2022,24.9,12.1,63,4.6,0,0
12/10/2022,25.3,12.5,61,4.2,0,0
12/11/2022,25.7,12.9,59,3.9,0,0
12/12/2022,26.1,13.3,57,3.6,0,0
12/13/2022,25.6,12.8,60,4,0,0
12/14/2022,25.1,12.3,63,4.5,0,0
12/15/2022,24.6,11.8,66,4.9,0,0
12/16/2022,25,12.2,64,4.5,0,0
12/17/2022,25.4,12.6,62,4.1,0,0
12/18/2022,25.8,13,60,3.8,0,0
12/19/2022,25.3,12.5,63,4.2,0,0
12/20/2022,24.8,12,66,4.7,0,0
12/21/2022,24.3,11.5,69,5.1,0,0
12/22/2022,24.7,11.9,67,4.7,0,0
12/23/2022,25.1,12.3,65,4.3,0,0
12/24/2022,25.5,12.7,62,3.9,0,0
12/25/2022,25,12.2,65,4.3,0,0
12/26/2022,24.5,11.7,68,4.8,0,0
12/27/2022,24,11.2,71,5.2,0,0
12/28/2022,23.6,10.8,73,5.5,0,0
12/29/2022,23.1,10.3,75,5.8,0,0
12/30/2022,22.7,9.9,77,6,0,0
12/31/2022,22.3,9.5,79,6.2,0,0
1/1/2023,21.8,9.2,78,6.1,0,0
1/2/2023,21.3,8.7,76,5.7,0,0
1/3/2023,22,9.4,74,6.9,0,0
1/4/2023,22.5,9.8,72,5.2,0,0
1/5/2023,22.1,9.5,75,5.8,0,0
1/6/2023,21.5,8.9,80,6.3,0,0
1/7/2023,20.8,8.2,78,7.1,0,0
1/8/2023,21.2,8.6,76,7.8,0,0
1/9/2023,21.9,9.3,73,6.5,0,0
1/10/2023,22.3,9.7,71,5.4,0,0
1/11/2023,21.7,9.1,74,5,0,0
1/12/2023,21,8.4,77,6.8,0,0
1/13/2023,20.4,7.8,81,7.2,0,0
1/14/2023,19.8,7.2,84,5.5,0,0
1/15/2023,20.2,7.6,82,5.3,0,0
1/16/2023,20.9,8.3,79,6.4,0,0
1/17/2023,21.6,9,75,7.2,0,0
1/18/2023,22.2,9.6,72,7.7,0,0
1/19/2023,21.8,9.2,74,6.6,0,0
1/20/2023,21.2,8.6,78,5.8,0,0
1/21/2023,20.6,8,80,5.1,0,0
1/22/2023,20.1,7.5,83,5.7,0,0
1/23/2023,19.5,6.9,85,6.8,0,0
1/24/2023,19.9,7.3,83,6.2,0,0
1/25/2023,20.5,7.9,80,5,0,0
1/26/2023,21.3,8.7,76,5.4,0,0
1/27/2023,22,9.4,73,6.9,0,0
1/28/2023,21.6,9,75,7.3,0,0
1/29/2023,21,8.4,79,5.6,0,0
1/30/2023,20.4,7.8,82,4.9,0,0
1/31/2023,20.8,8.2,80,5.9,0,0
2/1/2023,22.9,10.5,74,7,0,0
2/2/2023,23.3,11,72,6.2,0,0
2/3/2023,23,10.7,73,5.5,0,0
2/4/2023,23.8,11.4,70,7.5,0,0
2/5/2023,24.5,12.1,67,7.2,0,0
2/6/2023,24.1,11.7,69,6.8,0,0
2/7/2023,23.5,11.1,72,5.4,0,0
2/8/2023,22.7,10.3,75,5.2,0,0
2/9/2023,23.2,10.8,73,6.7,0,0
2/10/2023,24,11.6,70,8,0,0
2/11/2023,24.8,12.4,66,7.5,0,0
2/12/2023,25.1,12.7,64,6.3,0,0
2/13/2023,25.5,13.1,62,5.9,0,0
2/14/2023,25,12.6,65,5.1,0,0
2/15/2023,24.3,11.9,68,6.2,0,0
2/16/2023,23.6,11.2,71,7.1,0,0
2/17/2023,23.9,11.5,69,5.7,0,0
2/18/2023,24.5,12.1,66,4.8,0,0
2/19/2023,25.2,12.8,63,6.5,0,0
2/20/2023,25.7,13.3,61,7.8,0,0
2/21/2023,25.3,12.9,64,7.5,0,0
2/22/2023,24.6,12.2,67,6,0,0
2/23/2023,23.8,11.4,70,5.3,0,0
2/24/2023,23,10.6,73,5.8,0,0
2/25/2023,23.5,11.1,71,6.9,0,0
2/26/2023,24.2,11.8,68,8.2,0,0
2/27/2023,25,12.6,64,7,0,0
2/28/2023,24.4,12,66,5.7,0,0
3/1/2023,27.2,14,60,7.3,0,0
3/2/2023,27.8,14.6,57,8.1,0,0
3/3/2023,28.5,15.3,54,8.7,0,0
3/4/2023,28.2,15,55,7.9,0,0
3/5/2023,27.6,14.4,58,6.7,0,0
3/6/2023,26.9,13.7,61,6.2,0,0
3/7/2023,27.3,14.1,59,7.6,0,0
3/8/2023,28.6,15.4,53,9,0,0
